id;locale;key;valueEn;value;isPublic;
550e8400-e29b-41d4-a716-600003500000;de;PROFILE.COMPANY.COMPANY;Company;Unternehmen;1;
550e8400-e29b-41d4-a716-600003600000;de;PROFILE.ACHIEVEMENT.ACHIEVEMENT;Achievement;Leistung;1;
550e8400-e29b-41d4-a716-600003700000;de;COMMON.POSITION;Position;Position;1;
550e8400-e29b-41d4-a716-600003800000;de;COMMON.LOCATION;Location;Standort;1;
550e8400-e29b-41d4-a716-600003900000;de;COMMON.COUNTRY;Country;Land;1;
550e8400-e29b-41d4-a716-600004000000;de;JOB_TYPE.JOB_TYPE;Job type;Anstellungsart;1;
550e8400-e29b-41d4-a716-600004100000;de;JOB_TYPE.FULL_TIME;Full-time;Vollzeit;1;
550e8400-e29b-41d4-a716-600004200000;de;JOB_TYPE.PART_TIME;Part-time;Teilzeit;1;
550e8400-e29b-41d4-a716-600004300000;de;JOB_TYPE.CONTRACT;Contract;Vertrag;1;
550e8400-e29b-41d4-a716-600004400000;de;JOB_TYPE.TEMPORARY;Temporary;Befristet;1;
550e8400-e29b-41d4-a716-600004500000;de;JOB_TYPE.INTERN;Intern;Praktikum;1;
550e8400-e29b-41d4-a716-600004600000;de;JOB_TYPE.VOLUNTEER;Volunteer;Ehrenamtlich;1;
550e8400-e29b-41d4-a716-600004700000;de;JOB_TYPE.FREELANCE;Freelance;Freiberuflich;1;
550e8400-e29b-41d4-a716-600004800000;de;JOB_TYPE.STARTUP;Startup;Startup;1;
550e8400-e29b-41d4-a716-600004900000;de;JOB_TYPE.OTHER;Other;Sonstiges;1;
550e8400-e29b-41d4-a716-600005000000;de;JOB_TYPE.DISTANCE;Distance;Fernarbeit;1;
550e8400-e29b-41d4-a716-600005100000;de;JOB_TYPE.EVENING;Evening;Abend;1;
550e8400-e29b-41d4-a716-600005200000;de;JOB_TYPE.ONLINE;Online;Online;1;
550e8400-e29b-41d4-a716-600005300000;de;JOB_TYPE.MIXED;Mixed;Gemischt;1;
550e8400-e29b-41d4-a716-600005400000;de;JOB_TYPE.EXCHANGE;Exchange;Austausch;1;
550e8400-e29b-41d4-a716-600005500000;de;JOB_TYPE.SELF_PACED;Self-paced;Eigenes Tempo;1;
550e8400-e29b-41d4-a716-600005600000;de;JOB_TYPE.IN_PERSON;In-person;Präsenz;1;
550e8400-e29b-41d4-a716-600005700000;de;JOB_TYPE.HYBRID;Hybrid;Hybrid;1;
550e8400-e29b-41d4-a716-600005800000;de;JOB_TYPE.PROCTORED_ONLINE;Proctored online;Online mit Aufsicht;1;
550e8400-e29b-41d4-a716-600005900000;de;JOB_TYPE.UNPROCTORED;Unproctored;Ohne Aufsicht;1;
550e8400-e29b-41d4-a716-600006000000;de;WORK_ARRANGEMENT.WORK_ARRANGEMENT;Work arrangement;Arbeitsmodell;1;
550e8400-e29b-41d4-a716-600006100000;de;WORK_ARRANGEMENT.ON_SITE;On-site;Vor Ort;1;
550e8400-e29b-41d4-a716-600006200000;de;WORK_ARRANGEMENT.REMOTE;Remote;Remote;1;
550e8400-e29b-41d4-a716-600006300000;de;WORK_ARRANGEMENT.HYBRID;Hybrid;Hybrid;1;
550e8400-e29b-41d4-a716-600006400000;de;WORK_ARRANGEMENT.FLEXIBLE;Flexible;Flexibel;1;
550e8400-e29b-41d4-a716-600006500000;de;WORK_ARRANGEMENT.TRAVEL_REQUIRED;Travel Required;Reisen erforderlich;1;
550e8400-e29b-41d4-a716-600006600000;de;WORK_ARRANGEMENT.SHIFT_BASED;Shift-based;Schichtarbeit;1;
550e8400-e29b-41d4-a716-600006700000;de;COMMON.DESCRIPTION;Description;Beschreibung;1;
550e8400-e29b-41d4-a716-600006800000;de;COMMON.SALARY_RANGE;Salary range;Gehaltsbereich;1;
550e8400-e29b-41d4-a716-600006900000;de;COMMON.FROM;From;Von;1;
550e8400-e29b-41d4-a716-600007000000;de;COMMON.TO;To;Bis;1;
550e8400-e29b-41d4-a716-600007100000;de;COMMON.SKILLS;Skills;Fähigkeiten;1;
550e8400-e29b-41d4-a716-600007100001;de;COMMON.SKILL;Skill;Fähigkeit;1;
550e8400-e29b-41d4-a716-600007200000;de;EXPERIENCE_LEVEL.EXPERIENCE_LEVEL;Experience level;Erfahrungsstufe;1;
550e8400-e29b-41d4-a716-600007300000;de;EXPERIENCE_LEVEL.INTERNSHIP;Internship;Praktikum;1;
550e8400-e29b-41d4-a716-600007400000;de;EXPERIENCE_LEVEL.ENTRY_LEVEL;Entry Level;Einsteiger;1;
550e8400-e29b-41d4-a716-600007500000;de;EXPERIENCE_LEVEL.JUNIOR;Junior;Junior;1;
550e8400-e29b-41d4-a716-600007600000;de;EXPERIENCE_LEVEL.MID_LEVEL;Mid Level;Mittelstufe;1;
550e8400-e29b-41d4-a716-600007700000;de;EXPERIENCE_LEVEL.SENIOR;Senior;Senior;1;
550e8400-e29b-41d4-a716-600007800000;de;EXPERIENCE_LEVEL.LEADER;Lead;Leitung;1;
550e8400-e29b-41d4-a716-600007900000;de;EXPERIENCE_LEVEL.EXECUTIVE;Executive;Führungskraft;1;
550e8400-e29b-41d4-a716-600008000000;de;EXPERIENCE_LEVEL.PRINCIPAL;Principal;Hauptverantwortlicher;1;
550e8400-e29b-41d4-a716-600008100000;de;EXPERIENCE_LEVEL.STAFF;Staff;Mitarbeiter;1;
550e8400-e29b-41d4-a716-600008200000;de;EXPERIENCE_LEVEL.OTHER;Other;Sonstiges;1;
550e8400-e29b-41d4-a716-600008300000;de;EXPERIENCE_LEVEL.TIER_1;Tier 1;Stufe 1;1;
550e8400-e29b-41d4-a716-600008400000;de;EXPERIENCE_LEVEL.TIER_2;Tier 2;Stufe 2;1;
550e8400-e29b-41d4-a716-600008500000;de;EXPERIENCE_LEVEL.TIER_3;Tier 3;Stufe 3;1;
550e8400-e29b-41d4-a716-600008600000;de;EXPERIENCE_LEVEL.TIER_4;Tier 4;Stufe 4;1;
550e8400-e29b-41d4-a716-600008700000;de;EXPERIENCE_LEVEL.TIER_5;Tier 5;Stufe 5;1;
550e8400-e29b-41d4-a716-600008800000;de;EXPERIENCE_LEVEL.TIER_6;Tier 6;Stufe 6;1;
550e8400-e29b-41d4-a716-600008900000;de;EXPERIENCE_LEVEL.TIER_7;Tier 7;Stufe 7;1;
550e8400-e29b-41d4-a716-600009000000;de;COMMON.LANGUAGES;Languages;Sprachen;1;
550e8400-e29b-41d4-a716-600010000000;de;COMMON.LANGUAGE;Language;Sprache;1;
550e8400-e29b-41d4-a716-600010100000;de;LANGUAGE_LEVEL.LANGUAGE_LEVEL;Language level;Sprachniveau;1;
550e8400-e29b-41d4-a716-600010200000;de;LANGUAGE_LEVEL.BEGINNER;Beginner;Anfänger;1;
550e8400-e29b-41d4-a716-600010300000;de;LANGUAGE_LEVEL.ELEMENTARY;Elementary;Grundstufe;1;
550e8400-e29b-41d4-a716-600010400000;de;LANGUAGE_LEVEL.INTERMEDIATE;Intermediate;Mittelstufe;1;
550e8400-e29b-41d4-a716-600010500000;de;LANGUAGE_LEVEL.UPPER_INTERMEDIATE;Upper Intermediate;Obere Mittelstufe;1;
550e8400-e29b-41d4-a716-600010600000;de;LANGUAGE_LEVEL.ADVANCED;Advanced;Fortgeschritten;1;
550e8400-e29b-41d4-a716-600010700000;de;LANGUAGE_LEVEL.PROFICIENT;Proficient;Fließend;1;
550e8400-e29b-41d4-a716-600010800000;de;LANGUAGE_LEVEL.NATIVE;Native;Muttersprache;1;
550e8400-e29b-41d4-a716-600010900000;de;PROFILE.SECTION.PRIMARY_INFO;Primary info;Hauptinformationen;1;
550e8400-e29b-41d4-a716-600011000000;de;PROFILE.SECTION.AUTH_SECTION;Auth section;Authentifizierungsbereich;1;
550e8400-e29b-41d4-a716-600011100000;de;PROFILE.HEADLINE;Headline;Überschrift;1;
550e8400-e29b-41d4-a716-600011200000;de;PROFILE.SECTION.SECONDARY_INFO;Secondary info;Zusätzliche Informationen;1;
550e8400-e29b-41d4-a716-600011300000;de;COMMON.CURRENCY;Currency;Währung;1;
550e8400-e29b-41d4-a716-600011400000;de;COMMON.TIME_ZONE;Time zone;Zeitzone;1;
550e8400-e29b-41d4-a716-600011500000;de;COMMON.PHONE;Phone;Telefon;1;
550e8400-e29b-41d4-a716-600011600000;de;PROFILE.LINKS;Links;Links;1;
550e8400-e29b-41d4-a716-600011700000;de;PROFILE.SECTION.AI;AI;KI;1;
550e8400-e29b-41d4-a716-600011800000;de;PROFILE.APPLICATION.AI_TEXTAREA;Application AI textarea;KI-Textfeld für Bewerbung;1;
550e8400-e29b-41d4-a716-600011900000;de;THEME.DARK;Dark Theme;Dunkles Design;1;
550e8400-e29b-41d4-a716-600012000000;de;THEME.LIGHT;Light Theme;Helles Design;1;
550e8400-e29b-41d4-a716-600012100000;de;MENU.HOME;Home;Startseite;1;
550e8400-e29b-41d4-a716-600012200000;de;MENU.JOBS;Jobs;Stellen;1;
550e8400-e29b-41d4-a716-600012300000;de;MENU.COMPANIES;Companies;Unternehmen;1;
550e8400-e29b-41d4-a716-600012400000;de;MENU.KARMA;Karma;Karma;1;
550e8400-e29b-41d4-a716-600012500000;de;IN_DEVELOPMENT.OOPS_PAGE;Oops! Page under construction.;Ups! Seite im Aufbau.;1;
550e8400-e29b-41d4-a716-600012600000;de;COMMON.GO_HOME;Go home;Zur Startseite;1;
550e8400-e29b-41d4-a716-600012700000;de;COMMON.BACK_TO_SIGN_IN;Back to sign in;Zurück zur Anmeldung;1;
550e8400-e29b-41d4-a716-600012800000;de;NOT_FOUND.PAGE_NOT_FOUND;Oops! The page you''re looking for doesn''t exist.;Ups! Die gesuchte Seite existiert nicht.;1;
550e8400-e29b-41d4-a716-600012900000;de;MENU.ACTIVE_APPLICATIONS;Active applications;Aktive Bewerbungen;1;
550e8400-e29b-41d4-a716-600013000000;de;MENU.TODOS;To-dos;Aufgaben;1;
550e8400-e29b-41d4-a716-600013100000;de;MENU.RESPONSE_RATE;Response rate;Antwortrate;1;
550e8400-e29b-41d4-a716-600013200000;de;MENU.UPCOMING_INTERVIEWS;Upcoming interviews;Kommende Vorstellungsgespräche;1;
550e8400-e29b-41d4-a716-600013200001;de;MENU.PROFILE;Profile;Profil;1;
550e8400-e29b-41d4-a716-600013200002;de;MENU.LOGOUT;Logout;Abmeldung;1;
550e8400-e29b-41d4-a716-600013300000;de;STATS.NEW_JOB_LISTINGS_PER_DAY;New job listings per day;Neue Stellenangebote pro Tag;1;
550e8400-e29b-41d4-a716-600013400000;de;STATS.JOB_APPLICATIONS_TREND;Job applications trend;Trend der Bewerbungen;1;
550e8400-e29b-41d4-a716-600013500000;de;COMMON.JOB.NEW_APPLICATION;Job application;Stellenbewerbung;1;
550e8400-e29b-41d4-a716-600013500001;de;COMMON.JOB.NEW_APPLICATIONS;Job applications;Stellenbewerbungen;1;
550e8400-e29b-41d4-a716-600013600000;de;STATS.TOP_COMPANIES;Top companies;Top-Unternehmen;1;
550e8400-e29b-41d4-a716-600013700000;de;STATS.APPLICATION_STATUS_DISTRIBUTION;Application status distribution;Verteilung der Bewerbungsstatus;1;
550e8400-e29b-41d4-a716-600013800000;de;JOB_STATUS.APPLIED;Applied;Beworben;1;
550e8400-e29b-41d4-a716-600013900000;de;JOB_STATUS.IN_REVIEW;In review;In Prüfung;1;
550e8400-e29b-41d4-a716-600014000000;de;JOB_STATUS.INTERVIEW;Interview;Vorstellungsgespräch;1;
550e8400-e29b-41d4-a716-600014100000;de;JOB_STATUS.OFFER;Offer;Angebot;1;
550e8400-e29b-41d4-a716-600014200000;de;JOB_STATUS.REJECTED;Rejected;Abgelehnt;1;
550e8400-e29b-41d4-a716-600014300000;de;COMMON.WELCOME_BACK;Welcome back;Willkommen zurück;1;
550e8400-e29b-41d4-a716-600014400000;de;PROFILE.SECTION.WORK_EXPERIENCE;Work experience;Berufserfahrung;1;
550e8400-e29b-41d4-a716-600014500000;de;PROFILE.SECTION.EDUCATION;Education;Bildung;1;
550e8400-e29b-41d4-a716-600014600000;de;PROFILE.SECTION.PROJECTS;Projects;Projekte;1;
550e8400-e29b-41d4-a716-600014700000;de;PROFILE.SECTION.ACHIEVEMENTS;Achievements;Erfolge;1;
550e8400-e29b-41d4-a716-600014800000;de;PROFILE.SECTION.CERTIFICATIONS;Certifications;Zertifizierungen;1;
550e8400-e29b-41d4-a716-600014900000;de;COMMON.EMPTY_SECTION;Empty section;Leerer Bereich;1;
550e8400-e29b-41d4-a716-600015000000;de;PROFILE.USER_PREFERENCES;User preferences;Benutzereinstellungen;1;
550e8400-e29b-41d4-a716-600015100000;de;ERROR.NOT_FOUND;Not found;Nicht gefunden;1;
550e8400-e29b-41d4-a716-600015200000;de;ERROR.ENTITY_NOT_FOUND;Entity not found;Objekt nicht gefunden;1;
550e8400-e29b-41d4-a716-600015300000;de;ERROR.ENTITY_WITH_ID_NOT_FOUND;Entity with ID not found;Objekt mit ID nicht gefunden;1;
550e8400-e29b-41d4-a716-600015400000;de;ERROR.ENTITY_WITH_EMAIL_ALREADY_EXISTS;Entity with email already exists;Objekt mit dieser E-Mail existiert bereits;1;
550e8400-e29b-41d4-a716-600015500000;de;ERROR.ENTITY_WITH_LOGIN_ALREADY_EXISTS;Entity with login already exists;Objekt mit diesem Benutzernamen existiert bereits;1;
550e8400-e29b-41d4-a716-600015600000;de;ERROR.VALIDATION_ERROR;Validation error;Validierungsfehler;1;
550e8400-e29b-41d4-a716-600015700000;de;ERROR.ENTITY_ALREADY_EXISTS;Entity already exists;Objekt existiert bereits;1;
550e8400-e29b-41d4-a716-600015700001;de;ERROR.ALREADY_EXISTS;Already exists;Bereits vorhanden;1;
550e8400-e29b-41d4-a716-600015800000;de;ERROR.INTERNAL_SERVER_ERROR;Internal server error;Interner Serverfehler;1;
550e8400-e29b-41d4-a716-600015900000;de;ERROR.BLOCKED;Blocked;Gesperrt;1;
550e8400-e29b-41d4-a716-600016000000;de;ERROR.RESOURCE_NOT_FOUND;Resource not found;Ressource nicht gefunden;1;
550e8400-e29b-41d4-a716-600016100000;de;ERROR.ENTITY_BLOCKED;Entity blocked;Objekt gesperrt;1;
550e8400-e29b-41d4-a716-600016200000;de;ERROR.ENTITY_PESSIMISTIC_LOCKED;Entity is locked;Objekt ist gesperrt;1;
550e8400-e29b-41d4-a716-600016300000;de;ERROR.WRONG_AUTH;Wrong authentication;Falsche Authentifizierung;1;
550e8400-e29b-41d4-a716-600016400000;de;ERROR.FORBIDDEN;Forbidden;Verboten;1;
550e8400-e29b-41d4-a716-600016500000;de;ERROR.USER_BLOCKED;User blocked;Benutzer gesperrt;1;
550e8400-e29b-41d4-a716-600016600000;de;ERROR.POTENTIAL_HARMFUL_CONTENT;Potential harmful content;Potentiell schädlicher Inhalt;1;
550e8400-e29b-41d4-a716-600016700000;de;ERROR.JWT_MIN_LENGTH;JWT min length;Minimale JWT-Länge;1;
550e8400-e29b-41d4-a716-600016800000;de;ERROR.JWT_INVALID_FORMAT;JWT invalid format;Ungültiges JWT-Format;1;
550e8400-e29b-41d4-a716-600016900000;de;ERROR.JWT_USER_CLAIM_NOT_FOUND;JWT user claim not found;JWT-Benutzeranspruch nicht gefunden;1;
550e8400-e29b-41d4-a716-600017000000;de;ERROR.JWT_USER_CLAIM_INVALID_CONVERSION;JWT user claim invalid conversion;Ungültige Konvertierung des JWT-Benutzeranspruchs;1;
550e8400-e29b-41d4-a716-600017100000;de;ERROR.FORGOT_PASSWORD_REQUEST_TOO_SOON;Forgot password request too soon;Passwort vergessen-Anfrage zu früh;1;
550e8400-e29b-41d4-a716-600017200000;de;ERROR.RESTORE_PASSWORD_PROCESSING_ISSUE;Restore password processing issue;Problem bei der Passwortwiederherstellung;1;
550e8400-e29b-41d4-a716-600017300000;de;ERROR.VERSION_NOT_SPECIFIED;Version not specified;Version nicht angegeben;1;
550e8400-e29b-41d4-a716-600017400000;de;ERROR.VERSION_NOT_SUPPORTED;Version not supported;Version nicht unterstützt;1;
550e8400-e29b-41d4-a716-600017500000;de;ERROR.UPDATE_ONLY_OWN_SETTINGS;Update only own settings;Nur eigene Einstellungen aktualisieren;1;
550e8400-e29b-41d4-a716-600017600000;de;ERROR.INVALID_URL;Invalid URL;Ungültige URL;1;
550e8400-e29b-41d4-a716-600017700000;de;ERROR.URL_NOT_HTTPS;URL not HTTPS;URL nicht HTTPS;1;
550e8400-e29b-41d4-a716-600017800000;de;ERROR.UNKNOWN_URL_TYPE;Unknown URL type;Unbekannter URL-Typ;1;
550e8400-e29b-41d4-a716-600017900000;de;ENTITY.STATUS.NEW;New;Neu;1;
550e8400-e29b-41d4-a716-600018000000;de;ENTITY.STATUS.ACTIVE;Active;Aktiv;1;
550e8400-e29b-41d4-a716-600018100000;de;ENTITY.STATUS.INACTIVE;Inactive;Inaktiv;1;
550e8400-e29b-41d4-a716-600018200000;de;ENTITY.STATUS.BLOCKED;Blocked;Gesperrt;1;
550e8400-e29b-41d4-a716-600018300000;de;ENTITY.STATUS.DELETED;Deleted;Gelöscht;1;
550e8400-e29b-41d4-a716-600018400000;de;ENTITY.STATUS.PENDING;Pending;Ausstehend;1;
550e8400-e29b-41d4-a716-600018500000;de;ENTITY.STATUS.APPROVED;Approved;Genehmigt;1;
550e8400-e29b-41d4-a716-600018600000;de;ENTITY.STATUS.REJECTED;Rejected;Abgelehnt;1;
550e8400-e29b-41d4-a716-600018700000;de;ENTITY.STATUS.COMPLETED;Completed;Abgeschlossen;1;
550e8400-e29b-41d4-a716-600018800000;de;ENTITY.STATUS.CANCELLED;Cancelled;Abgebrochen;1;
550e8400-e29b-41d4-a716-600018900000;de;ENTITY.STATUS.ARCHIVED;Archived;Archiviert;1;
550e8400-e29b-41d4-a716-600019000000;de;MESSAGES.CHANGES_SUCCESSFULLY_SAVED;Changes successfully saved;Änderungen erfolgreich gespeichert;1;
550e8400-e29b-41d4-a716-600019100000;de;DATES.JANUARY_SHORT;Jan;Jan;1;
550e8400-e29b-41d4-a716-600019200000;de;DATES.FEBRUARY_SHORT;Feb;Feb;1;
550e8400-e29b-41d4-a716-600019300000;de;DATES.MARCH_SHORT;Mar;Mär;1;
550e8400-e29b-41d4-a716-600019400000;de;DATES.APRIL_SHORT;Apr;Apr;1;
550e8400-e29b-41d4-a716-600019500000;de;DATES.MAY_SHORT;May;Mai;1;
550e8400-e29b-41d4-a716-600019600000;de;DATES.JUNE_SHORT;Jun;Jun;1;
550e8400-e29b-41d4-a716-600019700000;de;DATES.JULY_SHORT;Jul;Jul;1;
550e8400-e29b-41d4-a716-600019800000;de;DATES.AUGUST_SHORT;Aug;Aug;1;
550e8400-e29b-41d4-a716-600019900000;de;DATES.SEPTEMBER_SHORT;Sep;Sep;1;
550e8400-e29b-41d4-a716-600020000000;de;DATES.OCTOBER_SHORT;Oct;Okt;1;
550e8400-e29b-41d4-a716-600020100000;de;DATES.NOVEMBER_SHORT;Nov;Nov;1;
550e8400-e29b-41d4-a716-600020200000;de;DATES.DECEMBER_SHORT;Dec;Dez;1;
550e8400-e29b-41d4-a716-600020300000;de;DATES.MONDAY_SHORT;Mon;Mo;1;
550e8400-e29b-41d4-a716-600020400000;de;DATES.TUESDAY_SHORT;Tue;Di;1;
550e8400-e29b-41d4-a716-600020500000;de;DATES.WEDNESDAY_SHORT;Wed;Mi;1;
550e8400-e29b-41d4-a716-600020600000;de;DATES.THURSDAY_SHORT;Thu;Do;1;
550e8400-e29b-41d4-a716-600020700000;de;DATES.FRIDAY_SHORT;Fri;Fr;1;
550e8400-e29b-41d4-a716-600020800000;de;DATES.SATURDAY_SHORT;Sat;Sa;1;
550e8400-e29b-41d4-a716-600020900000;de;DATES.SUNDAY_SHORT;Sun;So;1;
550e8400-e29b-41d4-a716-600021000000;de;INPUT.TOO_MANY_ITEMS_START_TYPING;Too many items, start typing...;Zu viele Elemente, beginnen Sie zu tippen...;1;
550e8400-e29b-41d4-a716-600021100000;de;ERROR.FIELD_REQUIRED;Field is required;Feld ist erforderlich;1;
550e8400-e29b-41d4-a716-600021200000;de;ERROR.CHECK_CHECKBOX;Check checkbox;Kontrollkästchen aktivieren;1;
550e8400-e29b-41d4-a716-600021300000;de;ERROR.INVALID_EMAIL;Invalid email;Ungültige E-Mail;1;
550e8400-e29b-41d4-a716-600021400000;de;JOB_SOURCE.JOB_BOARD;Job board;Stellenbörse;1;
550e8400-e29b-41d4-a716-600021500000;de;JOB_SOURCE.COMPANY_WEBSITE;Company website;Unternehmenswebsite;1;
550e8400-e29b-41d4-a716-600021600000;de;JOB_SOURCE.RECOMMENDATION;Recommendation;Empfehlung;1;
550e8400-e29b-41d4-a716-600021700000;de;JOB_SOURCE.SOCIAL_MEDIA;Social media;Soziale Medien;1;
550e8400-e29b-41d4-a716-600021800000;de;JOB_SOURCE.OTHER;Other;Andere;1;
550e8400-e29b-41d4-a716-600021900000;de;ROLE.ROLE;Role;Rolle;1;
550e8400-e29b-41d4-a716-600022000000;de;ROLE.USER;User;Benutzer;1;
550e8400-e29b-41d4-a716-600022100000;de;ROLE.TECHNICAL_SUPPORT;Technical support;Technischer Support;1;
550e8400-e29b-41d4-a716-600022200000;de;ROLE.ADMIN;Admin;Administrator;1;
550e8400-e29b-41d4-a716-600022300000;de;ROLE.SUPER_ADMIN;Super admin;Super Administrator;1;
550e8400-e29b-41d4-a716-600022400000;de;COMMON.JOB_TITLE;Job title;Stellenbezeichnung;1;
550e8400-e29b-41d4-a716-600022500000;de;COMMON.SOURCE;Source;Quelle;1;
550e8400-e29b-41d4-a716-600022600000;de;COMMON.POSTED_DATE;Posted date;Veröffentlichungsdatum;1;
550e8400-e29b-41d4-a716-600022700000;de;COMMON.DEADLINE;Deadline;Bewerbungsfrist;1;
550e8400-e29b-41d4-a716-600022800000;de;COMMON.CONTACT_EMAIL;Contact email;Kontakt-E-Mail;1;
550e8400-e29b-41d4-a716-600022900000;de;APPLICATION.APPLICATION_LINK;Application link;Bewerbungslink;1;
550e8400-e29b-41d4-a716-600023000000;de;COMMON.NOTES;Notes;Notizen;1;
550e8400-e29b-41d4-a716-600023100000;de;SKILL_LEVEL.SKILL_LEVEL;Skill level;Fähigkeitsstufe;1;
550e8400-e29b-41d4-a716-600023200000;de;SKILL_LEVEL.BEGINNER;Beginner;Anfänger;1;
550e8400-e29b-41d4-a716-600023300000;de;SKILL_LEVEL.BASIC;Basic;Basis;1;
550e8400-e29b-41d4-a716-600023400000;de;SKILL_LEVEL.INTERMEDIATE;Intermediate;Mittelstufe;1;
550e8400-e29b-41d4-a716-600023500000;de;SKILL_LEVEL.ADVANCED;Advanced;Fortgeschritten;1;
550e8400-e29b-41d4-a716-600023600000;de;SKILL_LEVEL.EXPERT;Expert;Experte;1;
550e8400-e29b-41d4-a716-600023700000;de;SKILL_LEVEL.MASTER;Master;Meister;1;
550e8400-e29b-41d4-a716-600023800000;de;SKILL_LEVEL.WORLD_CLASS;World-Class;Weltklasse;1;
