id;locale;key;valueEn;value;isPublic;
550e8400-e29b-41d4-a716-300000000077;fr;ROLE.SUPER_ADMIN;Super Admin;Super Admin;1;
550e8400-e29b-41d4-a716-300000000078;fr;JOB_TYPE.FULL_TIME;Full-time;Temps plein;1;
550e8400-e29b-41d4-a716-300000000079;fr;JOB_TYPE.PART_TIME;Part-time;Temps partiel;1;
550e8400-e29b-41d4-a716-300000000080;fr;JOB_TYPE.CONTRACT;Contract;Contrat de travail;1;
550e8400-e29b-41d4-a716-300000000081;fr;JOB_TYPE.TEMPORARY;Temporary;Temporaire;1;
550e8400-e29b-41d4-a716-300000000082;fr;JOB_TYPE.INTERN;Intern;Stagiaire;1;
550e8400-e29b-41d4-a716-300000000083;fr;JOB_TYPE.VOLUNTEER;Volunteer;Volontaire;1;
550e8400-e29b-41d4-a716-300000000084;fr;JOB_TYPE.FREELANCE;Freelance;Freelance;1;
550e8400-e29b-41d4-a716-300000000085;fr;JOB_TYPE.STARTUP;Startup;Création d''entreprise;1;
550e8400-e29b-41d4-a716-300000000086;fr;JOB_TYPE.OTHER;Other;Autre;1;
550e8400-e29b-41d4-a716-300000000087;fr;JOB_SOURCE.JOB_BOARD;Job Board;Job Board;1;
550e8400-e29b-41d4-a716-300000000088;fr;JOB_SOURCE.COMPANY_WEBSITE;Company Website;Site web de l''entreprise;1;
550e8400-e29b-41d4-a716-300000000089;fr;JOB_SOURCE.RECOMMENDATION;Recommendation;Recommandation;1;
550e8400-e29b-41d4-a716-300000000090;fr;JOB_SOURCE.OTHER;Other;Autre;1;
550e8400-e29b-41d4-a716-300000000091;fr;EXPERIENCE_LEVEL.INTERNSHIP;Internship;Stage;1;
550e8400-e29b-41d4-a716-300000000092;fr;EXPERIENCE_LEVEL.ENTRY_LEVEL;Entry Level;Niveau d''entrée;1;
550e8400-e29b-41d4-a716-300000000093;fr;EXPERIENCE_LEVEL.JUNIOR;Junior;Débutant;1;
550e8400-e29b-41d4-a716-300000000094;fr;EXPERIENCE_LEVEL.MID_LEVEL;Mid Level;Niveau moyen;1;
550e8400-e29b-41d4-a716-300000000095;fr;EXPERIENCE_LEVEL.SENIOR;Senior;Senior;1;
550e8400-e29b-41d4-a716-300000000096;fr;EXPERIENCE_LEVEL.EXECUTIVE;Executive;Cadre;1;
550e8400-e29b-41d4-a716-300000000097;fr;COMMON.APPLICATIONS;Applications;Applications;1;
550e8400-e29b-41d4-a716-300000000098;fr;DATES.JANUARY_SHORT;Jan;Janv;1;
550e8400-e29b-41d4-a716-300000000099;fr;DATES.FEBRUARY_SHORT;Feb;Fév;1;
550e8400-e29b-41d4-a716-300000000100;fr;DATES.MARCH_SHORT;Mar;Mars;1;
550e8400-e29b-41d4-a716-300000000101;fr;DATES.APRIL_SHORT;Apr;Avr;1;
550e8400-e29b-41d4-a716-300000000102;fr;DATES.MAY_SHORT;May;Mai;1;
550e8400-e29b-41d4-a716-300000000103;fr;DATES.JUNE_SHORT;Jun;Juin;1;
550e8400-e29b-41d4-a716-300000000104;fr;DATES.JULY_SHORT;Jul;Juil;1;
550e8400-e29b-41d4-a716-300000000105;fr;DATES.AUGUST_SHORT;Aug;Août;1;
550e8400-e29b-41d4-a716-300000000106;fr;DATES.SEPTEMBER_SHORT;Sep;Sept;1;
550e8400-e29b-41d4-a716-300000000107;fr;DATES.OCTOBER_SHORT;Oct;Oct;1;
550e8400-e29b-41d4-a716-300000000108;fr;DATES.NOVEMBER_SHORT;Nov;Nov;1;
550e8400-e29b-41d4-a716-300000000109;fr;DATES.DECEMBER_SHORT;Dec;Déc;1;
550e8400-e29b-41d4-a716-300000000110;fr;DATES.MONDAY_SHORT;Mon;Lun;1;
550e8400-e29b-41d4-a716-300000000111;fr;DATES.TUESDAY_SHORT;Tue;Mar;1;
550e8400-e29b-41d4-a716-300000000112;fr;DATES.WEDNESDAY_SHORT;Wed;Mer;1;
550e8400-e29b-41d4-a716-300000000113;fr;DATES.THURSDAY_SHORT;Thu;Jeu;1;
550e8400-e29b-41d4-a716-300000000114;fr;DATES.FRIDAY_SHORT;Fri;Ven;1;
550e8400-e29b-41d4-a716-300000000115;fr;DATES.SATURDAY_SHORT;Sat;Sam;1;
550e8400-e29b-41d4-a716-300000000116;fr;DATES.SUNDAY_SHORT;Sun;Dim;1;
550e8400-e29b-41d4-a716-300000000117;fr;ERROR.USER_NOT_FOUND;User not found;Utilisateur non trouvé;1;
550e8400-e29b-41d4-a716-300000000118;fr;COMMON.OK;Ok;Ok;1;
550e8400-e29b-41d4-a716-300000000119;fr;COMMON.USER_PREFERENCES;User preferences;Préférences de l''utilisateur;1;
550e8400-e29b-41d4-a716-300000000120;fr;ERROR.UPDATE_ONLY_OWN_SETTINGS;User can update only own settings;L''utilisateur ne peut mettre à jour que ses propres paramètres;1;
550e8400-e29b-41d4-a716-300000000121;fr;COMMON.FIRST_NAME;First Name;Prénom;1;
550e8400-e29b-41d4-a716-300000000122;fr;COMMON.LAST_NAME;Last Name;Nom de famille;1;
550e8400-e29b-41d4-a716-300000000123;fr;COMMON.LANGUAGE;Language;Langue;1;
550e8400-e29b-41d4-a716-300000000124;fr;COMMON.TIME_ZONE;Time Zone;Fuseau horaire;1;
550e8400-e29b-41d4-a716-300000000125;fr;COMMON.COUNTRY;Country;Pays;1;
550e8400-e29b-41d4-a716-300000000126;fr;COMMON.APPLICATION_AI_TEXTAREA;Application AI textarea;Application AI textarea;1;
550e8400-e29b-41d4-a716-300000000127;fr;MESSAGES.CHANGES_SUCCESSFULLY_SAVED;Changes have been saved successfully;Les modifications ont été enregistrées avec succès;1;
550e8400-e29b-41d4-a716-300000000128;fr;INPUT.TO_MANY_ITEMS.START_TYPING;Too many items. Please start typing;Trop d''éléments. Veuillez commencer à taper;1;
550e8400-e29b-41d4-a716-300000000129;fr;ERROR.INVALID_URL;Invalid URL format;Format d''URL non valide;1;
550e8400-e29b-41d4-a716-300000000130;fr;ERROR.URL_NOT_HTTPS;URL is not using HTTPS;L''URL n''utilise pas HTTPS;1;
550e8400-e29b-41d4-a716-300000000131;fr;ERROR.UNKNOWN_URL_TYPE;URL is safe but does not match a known username pattern;L''URL est sûre mais ne correspond pas à un modèle de nom d''utilisateur connu.;1;
550e8400-e29b-41d4-a716-300000000132;fr;COMMON.PHONE;Phone;Téléphone;1;
550e8400-e29b-41d4-a716-300000000133;fr;SKILL_LEVEL.BEGINNER;Beginner;Débutant;1;
550e8400-e29b-41d4-a716-300000000134;fr;SKILL_LEVEL.BASIC;Basic;De base;1;
550e8400-e29b-41d4-a716-300000000135;fr;SKILL_LEVEL.INTERMEDIATE;Intermediate;Intermédiaire;1;
550e8400-e29b-41d4-a716-300000000136;fr;SKILL_LEVEL.ADVANCED;Advanced;Avancé;1;
550e8400-e29b-41d4-a716-300000000137;fr;SKILL_LEVEL.EXPERT;Expert;Expert;1;
550e8400-e29b-41d4-a716-300000000138;fr;SKILL_LEVEL.MASTER;Master;Maître;1;
550e8400-e29b-41d4-a716-300000000139;fr;SKILL_LEVEL.WORLD_CLASS;World-Class;Niveau mondial;1;
550e8400-e29b-41d4-a716-300000000140;fr;WORK_ARRANGEMENT.ON_SITE;On-site;Sur place;1;
550e8400-e29b-41d4-a716-300000000141;fr;WORK_ARRANGEMENT.REMOTE;Remote;A distance;1;
550e8400-e29b-41d4-a716-300000000142;fr;WORK_ARRANGEMENT.HYBRID;Hybrid;Hybride;1;
550e8400-e29b-41d4-a716-300000000143;fr;WORK_ARRANGEMENT.FLEXIBLE;Flexible;Flexible;1;
550e8400-e29b-41d4-a716-300000000144;fr;WORK_ARRANGEMENT.TRAVEL_REQUIRED;Travel Required;Déplacements nécessaires;1;
550e8400-e29b-41d4-a716-300000000145;fr;WORK_ARRANGEMENT.SHIFT_BASED;Shift-based;Basé sur le travail posté;1;
550e8400-e29b-41d4-a716-300000000146;fr;COMMON.ADD;Add;Ajouter;1;
550e8400-e29b-41d4-a716-300000000147;fr;COMMON.REMOVE;Remove;Supprimer;1;
550e8400-e29b-41d4-a716-300000000148;fr;COMMON.ALREADY_EXISTS;Already exists;Existe déjà;1;
550e8400-e29b-41d4-a716-300000000149;fr;COMMON.LANGUAGE_LEVEL;Language Level;Niveau de langue;1;
550e8400-e29b-41d4-a716-300000000150;fr;COMMON.LANGUAGES;Languages;Langues;1;
550e8400-e29b-41d4-a716-300000000151;fr;COMMON.EDIT_LANGUAGES;Edit languages;Modifier les langues;1;
550e8400-e29b-41d4-a716-300000000152;fr;ERROR.COMMON_ERROR;Unexpected error occurred.;Une erreur inattendue s''est produite.;1;
550e8400-e29b-41d4-a716-300000000153;fr;ERROR.NOT_FOUND;Not found;Non trouvé;1;
550e8400-e29b-41d4-a716-300000000154;fr;ERROR.ENTITY_NOT_FOUND;Entity not found;Entité non trouvée;1;
550e8400-e29b-41d4-a716-300000000155;fr;ERROR.ENTITY_WITH_ID_NOT_FOUND;Entity with this ID not found;L''entité avec cet identifiant n''a pas été trouvée;1;
550e8400-e29b-41d4-a716-300000000156;fr;ERROR.ENTITY_WITH_EMAIL_ALREADY_EXISTS;Entity with this email already exists;L''entité avec cet email existe déjà;1;
550e8400-e29b-41d4-a716-300000000157;fr;ERROR.ENTITY_WITH_LOGIN_ALREADY_EXISTS;Entity with this login already exists;L''entité avec ce login existe déjà;1;
550e8400-e29b-41d4-a716-300000000158;fr;ERROR.VALIDATION_ERROR;Validation error;Erreur de validation;1;
550e8400-e29b-41d4-a716-300000000159;fr;ERROR.ENTITY_ALREADY_EXISTS;Entity already exists;L''entité existe déjà;1;
550e8400-e29b-41d4-a716-300000000160;fr;ERROR.INTERNAL_SERVER_ERROR;Internal server error;Erreur interne du serveur;1;
550e8400-e29b-41d4-a716-300000000161;fr;ERROR.BLOCKED;Blocked;Bloqué;1;
550e8400-e29b-41d4-a716-300000000162;fr;ERROR.RESOURCE_NOT_FOUND;Resource not found;Ressource non trouvée;1;
550e8400-e29b-41d4-a716-300000000163;fr;ERROR.ENTITY_BLOCKED;Entity is blocked;L''entité est bloquée;1;
550e8400-e29b-41d4-a716-300000000164;fr;ERROR.ENTITY_PESSIMISTIC_LOCKED;Entity is pessimistically locked;L''entité est verrouillée de manière pessimiste;1;
550e8400-e29b-41d4-a716-300000000165;fr;ERROR.WRONG_AUTH;Wrong credentials;Mauvaises informations d''identification;1;
550e8400-e29b-41d4-a716-300000000166;fr;ERROR.FORBIDDEN;Access denied;Accès refusé;1;
550e8400-e29b-41d4-a716-300000000167;fr;ERROR.USER_BLOCKED;User is blocked;L''utilisateur est bloqué;1;
550e8400-e29b-41d4-a716-300000000168;fr;ERROR.POTENTIAL_HARMFUL_CONTENT;Potential harmful content detected;Contenu potentiellement dangereux détecté;1;
550e8400-e29b-41d4-a716-300000000169;fr;ERROR.JWT_MIN_LENGTH;JWT token is too short;Le jeton JWT est trop court;1;
550e8400-e29b-41d4-a716-300000000170;fr;ERROR.JWT_INVALID_FORMAT;Invalid JWT format;Format JWT non valide;1;
550e8400-e29b-41d4-a716-300000000171;fr;ERROR.JWT_USER_CLAIM_NOT_FOUND;User claim not found in JWT;La demande de l''utilisateur n''a pas été trouvée dans le JWT;1;
550e8400-e29b-41d4-a716-300000000172;fr;ERROR.JWT_USER_CLAIM_INVALID_CONVERSION;Cannot convert user claim in JWT;Impossible de convertir la demande de l''utilisateur en JWT;1;
550e8400-e29b-41d4-a716-300000000173;fr;ERROR.FORGOT_PASSWORD_REQUEST_TOO_SOON;Forgot password requested too soon;Mot de passe oublié demandé trop tôt;1;
550e8400-e29b-41d4-a716-300000000174;fr;ERROR.RESTORE_PASSWORD_PROCESSING_ISSUE;An issue occurred during password restoration;Un problème est survenu lors de la restauration du mot de passe;1;
550e8400-e29b-41d4-a716-300000000175;fr;ERROR.VERSION_NOT_SPECIFIED;Version not specified;Version non spécifiée;1;
550e8400-e29b-41d4-a716-300000000176;fr;ERROR.USER_PROJECT_LIMIT_EXCEEDED;User has exceeded project limit;L''utilisateur a dépassé la limite du projet;1;
550e8400-e29b-41d4-a716-300000000177;fr;ERROR.ROLE_NOT_SUPPORTED;This role is not supported;Ce rôle n''est pas pris en charge;1;
550e8400-e29b-41d4-a716-300000000178;fr;STATUS.NEW;New;Nouveau;1;
550e8400-e29b-41d4-a716-300000000179;fr;STATUS.ACTIVE;Active;Actif;1;
550e8400-e29b-41d4-a716-300000000180;fr;STATUS.INACTIVE;Inactive;Inactif;1;
550e8400-e29b-41d4-a716-300000000181;fr;STATUS.BLOCKED;Blocked;Bloqué;1;
550e8400-e29b-41d4-a716-300000000182;fr;STATUS.DELETED;Deleted;Supprimé;1;
550e8400-e29b-41d4-a716-300000000183;fr;STATUS.PENDING;Pending;En attente;1;
550e8400-e29b-41d4-a716-300000000184;fr;STATUS.APPROVED;Approved;Approuvé;1;
550e8400-e29b-41d4-a716-300000000185;fr;STATUS.COMPLETED;Completed;Terminé;1;
550e8400-e29b-41d4-a716-300000000186;fr;STATUS.CANCELLED;Cancelled;Annulé;1;
