id;locale;key;valueEn;value;isPublic;
550e8400-e29b-41d4-a716-400000000039;ua;STATS.TOP_COMPANIES;Top Companies (Applications);Найкращі компанії (Заявки);1;
550e8400-e29b-41d4-a716-400000000040;ua;STATS.NEW_JOB_LISTINGS_PER_DAY;New Job Listings per Day;Нові вакансії за день;1;
550e8400-e29b-41d4-a716-400000000041;ua;STATS.APPLICATION_STATUS_DISTRIBUTION;Application Status Distribution;Розподіл статусу заявок;1;
550e8400-e29b-41d4-a716-400000000042;ua;STATUS.APPLIED;Applied;Подано;1;
550e8400-e29b-41d4-a716-400000000043;ua;STATUS.REJECTED;Rejected;Відхилено;1;
550e8400-e29b-41d4-a716-400000000044;ua;STATUS.OFFER;Offer;Пропозиція;1;
550e8400-e29b-41d4-a716-400000000045;ua;STATUS.INTERVIEW;Interview;Співбесіда;1;
550e8400-e29b-41d4-a716-400000000046;ua;STATUS.IN_REVIEW;In Review;На розгляді;1;
550e8400-e29b-41d4-a716-400000000047;ua;COMMON.CREATE;Create;Створити;1;
550e8400-e29b-41d4-a716-400000000048;ua;COMMON.EDIT;Edit;Редагувати;1;
550e8400-e29b-41d4-a716-400000000049;ua;COMMON.APPLICATION_LINK;Application Link;Посилання на заявку;1;
550e8400-e29b-41d4-a716-400000000050;ua;COMMON.JOB_TITLE;Job Title;Назва вакансії;1;
550e8400-e29b-41d4-a716-400000000051;ua;COMMON.COMPANY;Company;Компанія;1;
550e8400-e29b-41d4-a716-400000000052;ua;COMMON.LOCATION;Location;Місцезнаходження;1;
550e8400-e29b-41d4-a716-400000000053;ua;COMMON.EXPERIENCE_LEVEL;Experience Level;Рівень досвіду;1;
550e8400-e29b-41d4-a716-400000000054;ua;COMMON.JOB_TYPE;Job Type;Тип роботи;1;
550e8400-e29b-41d4-a716-400000000055;ua;COMMON.SOURCE;Source;Джерело;1;
550e8400-e29b-41d4-a716-400000000056;ua;COMMON.SALARY_RANGE;Salary range;Діапазон зарплат;1;
550e8400-e29b-41d4-a716-400000000057;ua;COMMON.FROM;From;Від;1;
550e8400-e29b-41d4-a716-400000000058;ua;COMMON.TO;To;До;1;
550e8400-e29b-41d4-a716-400000000059;ua;COMMON.CURRENCY;Currency;Валюта;1;
550e8400-e29b-41d4-a716-400000000060;ua;COMMON.POSTED_DATE;Posted Date;Дата публікації;1;
550e8400-e29b-41d4-a716-400000000061;ua;COMMON.APPLICATION_DEADLINE;Application Deadline;Кінцевий термін подачі заявки;1;
550e8400-e29b-41d4-a716-400000000062;ua;COMMON.Contact_EMAIL;Contact Email;Контактний Email;1;
550e8400-e29b-41d4-a716-400000000063;ua;COMMON.DESCRIPTION;Description;Опис;1;
550e8400-e29b-41d4-a716-400000000064;ua;COMMON.NOTES;Notes;Примітки;1;
550e8400-e29b-41d4-a716-400000000065;ua;COMMON.CANCEL;Cancel;Скасувати;1;
550e8400-e29b-41d4-a716-400000000066;ua;COMMON.UPDATE;Update;Оновити;1;
550e8400-e29b-41d4-a716-400000000067;ua;COMMON.EDIT_PROFILE;Edit profile;Редагувати профіль;1;
550e8400-e29b-41d4-a716-400000000068;ua;COMMON.EDIT_SKILLS;Edit skills;Редагувати навички;1;
550e8400-e29b-41d4-a716-400000000069;ua;COMMON.ADD_EXPERIENCE;Add experience;Додати досвід;1;
550e8400-e29b-41d4-a716-400000000070;ua;COMMON.SKILLS;Skills;Навички;1;
550e8400-e29b-41d4-a716-400000000071;ua;COMMON.EXPERIENCE;Experience;Досвід;1;
550e8400-e29b-41d4-a716-400000000072;ua;COMMON.EDUCATION;Education;Освіта;1;
550e8400-e29b-41d4-a716-400000000073;ua;COMMON.CERTIFICATIONS;Certifications;Сертифікації;1;
550e8400-e29b-41d4-a716-400000000074;ua;ROLE.USER;User;Користувач;1;
550e8400-e29b-41d4-a716-400000000075;ua;ROLE.TECHNICAL_SUPPORT;Technical Support;Технічна підтримка;1;
550e8400-e29b-41d4-a716-400000000076;ua;ROLE.ADMIN;Admin;Адміністратор;1;
550e8400-e29b-41d4-a716-400000000077;ua;ROLE.SUPER_ADMIN;Super Admin;Супер Адміністратор;1;
550e8400-e29b-41d4-a716-400000000078;ua;JOB_TYPE.FULL_TIME;Full-time;Повний робочий день;1;
550e8400-e29b-41d4-a716-400000000079;ua;JOB_TYPE.PART_TIME;Part-time;Неповний робочий день;1;
550e8400-e29b-41d4-a716-400000000080;ua;JOB_TYPE.CONTRACT;Contract;Контракт;1;
550e8400-e29b-41d4-a716-400000000081;ua;JOB_TYPE.TEMPORARY;Temporary;Тимчасова робота;1;
550e8400-e29b-41d4-a716-400000000082;ua;JOB_TYPE.INTERN;Intern;Стажування;1;
550e8400-e29b-41d4-a716-400000000083;ua;JOB_TYPE.VOLUNTEER;Volunteer;Волонтерство;1;
550e8400-e29b-41d4-a716-400000000084;ua;JOB_TYPE.FREELANCE;Freelance;Фріланс;1;
550e8400-e29b-41d4-a716-400000000085;ua;JOB_TYPE.STARTUP;Startup;Стартап;1;
550e8400-e29b-41d4-a716-400000000086;ua;JOB_TYPE.OTHER;Other;Інше;1;
550e8400-e29b-41d4-a716-400000000087;ua;JOB_SOURCE.JOB_BOARD;Job Board;Дошка вакансій;1;
550e8400-e29b-41d4-a716-400000000088;ua;JOB_SOURCE.COMPANY_WEBSITE;Company Website;Веб-сайт компанії;1;
550e8400-e29b-41d4-a716-400000000089;ua;JOB_SOURCE.RECOMMENDATION;Recommendation;Рекомендація;1;
550e8400-e29b-41d4-a716-400000000090;ua;JOB_SOURCE.OTHER;Other;Інше;1;
550e8400-e29b-41d4-a716-400000000091;ua;EXPERIENCE_LEVEL.INTERNSHIP;Internship;Стажування;1;
550e8400-e29b-41d4-a716-400000000092;ua;EXPERIENCE_LEVEL.ENTRY_LEVEL;Entry Level;Початковий рівень;1;
550e8400-e29b-41d4-a716-400000000093;ua;EXPERIENCE_LEVEL.JUNIOR;Junior;Молодший;1;
550e8400-e29b-41d4-a716-400000000094;ua;EXPERIENCE_LEVEL.MID_LEVEL;Mid Level;Середній рівень;1;
550e8400-e29b-41d4-a716-400000000095;ua;EXPERIENCE_LEVEL.SENIOR;Senior;Старший;1;
550e8400-e29b-41d4-a716-400000000096;ua;EXPERIENCE_LEVEL.EXECUTIVE;Executive;Керівник;1;
550e8400-e29b-41d4-a716-400000000097;ua;COMMON.APPLICATIONS;Applications;Аплікації;1;
550e8400-e29b-41d4-a716-400000000099;ua;DATES.JANUARY_SHORT;Jan;Січ;1;
550e8400-e29b-41d4-a716-400000000100;ua;DATES.FEBRUARY_SHORT;Feb;Лют;1;
550e8400-e29b-41d4-a716-400000000101;ua;DATES.MARCH_SHORT;Mar;Бер;1;
550e8400-e29b-41d4-a716-400000000102;ua;DATES.APRIL_SHORT;Apr;Кві;1;
550e8400-e29b-41d4-a716-400000000103;ua;DATES.MAY_SHORT;May;Тра;1;
550e8400-e29b-41d4-a716-400000000104;ua;DATES.JUNE_SHORT;Jun;Чер;1;
550e8400-e29b-41d4-a716-400000000105;ua;DATES.JULY_SHORT;Jul;Лип;1;
550e8400-e29b-41d4-a716-400000000106;ua;DATES.AUGUST_SHORT;Aug;Сер;1;
550e8400-e29b-41d4-a716-400000000107;ua;DATES.SEPTEMBER_SHORT;Sep;Вер;1;
550e8400-e29b-41d4-a716-400000000108;ua;DATES.OCTOBER_SHORT;Oct;Жов;1;
550e8400-e29b-41d4-a716-400000000109;ua;DATES.NOVEMBER_SHORT;Nov;Лис;1;
550e8400-e29b-41d4-a716-400000000110;ua;DATES.DECEMBER_SHORT;Dec;Гру;1;
550e8400-e29b-41d4-a716-400000000111;ua;DATES.MONDAY_SHORT;Mon;Пн;1;
550e8400-e29b-41d4-a716-400000000112;ua;DATES.TUESDAY_SHORT;Tue;Вт;1;
550e8400-e29b-41d4-a716-400000000113;ua;DATES.WEDNESDAY_SHORT;Wed;Ср;1;
550e8400-e29b-41d4-a716-400000000114;ua;DATES.THURSDAY_SHORT;Thu;Чт;1;
550e8400-e29b-41d4-a716-400000000115;ua;DATES.FRIDAY_SHORT;Fri;Пт;1;
550e8400-e29b-41d4-a716-400000000116;ua;DATES.SATURDAY_SHORT;Sat;Сб;1;
550e8400-e29b-41d4-a716-400000000117;ua;DATES.SUNDAY_SHORT;Sun;Нд;1;
550e8400-e29b-41d4-a716-400000000118;ua;ERROR.USER_NOT_FOUND;User not found;Користувача не знайдено;1;
550e8400-e29b-41d4-a716-400000000119;ua;COMMON.OK;Ok;Ок;1;
550e8400-e29b-41d4-a716-400000000120;ua;COMMON.USER_PREFERENCES;User preferences;Налаштування користувача;1;
550e8400-e29b-41d4-a716-400000000121;ua;ERROR.UPDATE_ONLY_OWN_SETTINGS;User can update only own settings;Користувач може змінювати лише свої налаштування;1;
550e8400-e29b-41d4-a716-400000000122;ua;COMMON.FIRST_NAME;First Name;Ім''я;1;
550e8400-e29b-41d4-a716-400000000123;ua;COMMON.LAST_NAME;Last Name;Прізвище;1;
550e8400-e29b-41d4-a716-400000000124;ua;COMMON.LANGUAGE;Language;Мова;1;
550e8400-e29b-41d4-a716-400000000125;ua;COMMON.TIME_ZONE;Time Zone;Часовий пояс;1;
550e8400-e29b-41d4-a716-400000000126;ua;COMMON.COUNTRY;Country;Країна;1;
550e8400-e29b-41d4-a716-400000000127;ua;COMMON.APPLICATION_AI_TEXTAREA;Application AI textarea;Текстова область AI додатку;1;
550e8400-e29b-41d4-a716-400000000128;ua;MESSAGES.CHANGES_SUCCESSFULLY_SAVED;Changes have been saved successfully;Зміни успішно збережено;1;
550e8400-e29b-41d4-a716-400000000129;ua;INPUT.TO_MANY_ITEMS.START_TYPING;Too many items. Please start typing;Забагато елементів. Почніть вводити текст;1;
550e8400-e29b-41d4-a716-400000000130;ua;ERROR.INVALID_URL;Invalid URL format;Невірний формат URL;1;
550e8400-e29b-41d4-a716-400000000131;ua;ERROR.URL_NOT_HTTPS;URL is not using HTTPS;URL не використовує HTTPS;1;
550e8400-e29b-41d4-a716-400000000132;ua;ERROR.UNKNOWN_URL_TYPE;URL is safe but does not match a known username pattern;URL безпечний, але не відповідає відомому шаблону імені користувача;1;
550e8400-e29b-41d4-a716-400000000133;ua;COMMON.PHONE;Phone;Телефон;1;
550e8400-e29b-41d4-a716-400000000134;ua;SKILL_LEVEL.BEGINNER;Beginner;Початківець;1;
550e8400-e29b-41d4-a716-400000000135;ua;SKILL_LEVEL.BASIC;Basic;Базовий;1;
550e8400-e29b-41d4-a716-400000000136;ua;SKILL_LEVEL.INTERMEDIATE;Intermediate;Середній;1;
550e8400-e29b-41d4-a716-400000000137;ua;SKILL_LEVEL.ADVANCED;Advanced;Просунутий;1;
550e8400-e29b-41d4-a716-400000000138;ua;SKILL_LEVEL.EXPERT;Expert;Експерт;1;
550e8400-e29b-41d4-a716-400000000139;ua;SKILL_LEVEL.MASTER;Master;Майстер;1;
550e8400-e29b-41d4-a716-400000000140;ua;SKILL_LEVEL.WORLD_CLASS;World-Class;Світового класу;1;
550e8400-e29b-41d4-a716-400000000141;ua;WORK_ARRANGEMENT.ON_SITE;On-site;На місці;1;
550e8400-e29b-41d4-a716-400000000142;ua;WORK_ARRANGEMENT.REMOTE;Remote;Віддалено;1;
550e8400-e29b-41d4-a716-400000000143;ua;WORK_ARRANGEMENT.HYBRID;Hybrid;Гібридний;1;
550e8400-e29b-41d4-a716-400000000144;ua;WORK_ARRANGEMENT.FLEXIBLE;Flexible;Гнучкий;1;
550e8400-e29b-41d4-a716-400000000145;ua;WORK_ARRANGEMENT.TRAVEL_REQUIRED;Travel Required;Потрібні поїздки;1;
550e8400-e29b-41d4-a716-400000000146;ua;WORK_ARRANGEMENT.SHIFT_BASED;Shift-based;Позмінний графік;1;
